customer_id,first_name,last_name,gender,date_of_birth,email,phone,city,state,country,registration_date,customer_segment
4383,Sneha,Gupta,Female,1999-05-15,customer4383@nexusretail.com,9553834625,Bhopal,Madhya Pradesh,India,2025-09-07,Regular
4384,Vikram,Yadav,Male,2000-05-12,customer4384@nexusretail.com,9541971285,Pune,Maharashtra,India,2022-09-24,Regular
4385,Vivaan,Jain,Male,1981-09-03,customer4385@nexusretail.com,9131034525,Delhi,Delhi,India,2024-08-13,Premium
4386,Sakshi,Verma,Male,2002-12-31,customer4386@nexusretail.com,9975027376,Jaipur,Rajasthan,India,2023-05-18,Regular
4387,Meera,Agarwal,Female,1973-06-28,customer4387@nexusretail.com,9744252655,Kochi,Kerala,India,2022-06-11,Premium
4388,Shreya,Das,Female,1984-02-07,customer4388@nexusretail.com,9193161747,Bhopal,Madhya Pradesh,India,2022-06-14,Premium
4389,Arjun,Jain,Male,2003-08-05,customer4389@nexusretail.com,9945631194,Hyderabad,Telangana,India,2024-07-06,Regular
4390,Pooja,Mishra,Female,2002-10-03,customer4390@nexusretail.com,9605070797,Jaipur,Rajasthan,India,2023-09-20,Regular
4391,Kavya,Pandey,Female,1992-12-05,customer4391@nexusretail.com,9818257671,Jaipur,Rajasthan,India,2024-09-24,New
4392,Ananya,Malhotra,Female,1987-12-09,customer4392@nexusretail.com,9798896944,Patna,Bihar,India,2025-10-06,Regular
4393,Riya,Pandey,Male,2003-03-19,customer4393@nexusretail.com,9864520071,Mumbai,Maharashtra,India,2024-02-03,New
4394,Neha,Mishra,Female,1970-10-02,customer4394@nexusretail.com,9789239031,Hyderabad,Telangana,India,2024-12-14,Premium
4395,Aditya,Tripathi,Male,2001-01-10,customer4395@nexusretail.com,9103875020,Pune,Maharashtra,India,2023-04-20,Premium
4396,Rohan,Das,Female,1988-12-19,customer4396@nexusretail.com,9118628435,Pune,Maharashtra,India,2023-08-09,Regular
4397,Ananya,Tiwari,Male,1997-12-14,customer4397@nexusretail.com,9553474494,Guwahati,Assam,India,2024-12-31,New
4398,Rahul,Verma,Male,1985-11-27,customer4398@nexusretail.com,9332230445,Bengaluru,Karnataka,India,2022-05-18,New
4399,Riya,Mishra,Male,1983-10-31,customer4399@nexusretail.com,9430206024,Kolkata,West Bengal,India,2024-09-19,Regular
4400,Vikram,Gupta,Male,1981-05-13,customer4400@nexusretail.com,9887302226,Indore,Madhya Pradesh,India,2024-07-18,Premium
4401,Simran,Yadav,Female,1990-06-03,customer4401@nexusretail.com,9424748448,Pune,Maharashtra,India,2023-09-05,New
4402,Aarav,Gupta,Female,1982-08-26,customer4402@nexusretail.com,9117917540,Hyderabad,Telangana,India,2022-07-31,Premium
4403,Dev,Singh,Female,1998-12-09,customer4403@nexusretail.com,9483700328,Surat,Gujarat,India,2023-04-08,New
4404,Riya,Pandey,Female,1983-11-29,customer4404@nexusretail.com,9614393186,Bhubaneswar,Odisha,India,2024-10-14,Regular
4405,Arjun,Gupta,Male,1986-06-10,customer4405@nexusretail.com,9642757734,Jaipur,Rajasthan,India,2022-06-06,Premium
4406,Karan,Sharma,Female,1993-01-23,customer4406@nexusretail.com,9310018939,Mumbai,Maharashtra,India,2024-02-05,Regular
4407,Kavya,Agarwal,Male,1985-09-01,customer4407@nexusretail.com,9767868236,Hyderabad,Telangana,India,2023-03-07,Premium
4408,Shreya,Khan,Male,2001-02-13,customer4408@nexusretail.com,9625016111,Kochi,Kerala,India,2022-09-01,Premium
4409,Nisha,Yadav,Male,1995-11-25,customer4409@nexusretail.com,9425975733,Hyderabad,Telangana,India,2024-12-06,Premium
4410,Dev,Agarwal,Male,1994-11-07,customer4410@nexusretail.com,9454648416,Jaipur,Rajasthan,India,2024-02-08,Regular
4411,Simran,Tiwari,Female,1990-09-01,customer4411@nexusretail.com,9913787202,Chandigarh,Chandigarh,India,2023-12-08,Premium
4412,Rohan,Gupta,Male,1974-05-10,customer4412@nexusretail.com,9336587467,Indore,Madhya Pradesh,India,2025-04-18,Regular
4413,Riya,Agarwal,Male,1994-07-28,customer4413@nexusretail.com,9886343655,Nagpur,Maharashtra,India,2022-03-26,New
4414,Karan,Khan,Female,1987-04-12,customer4414@nexusretail.com,9378223377,Jaipur,Rajasthan,India,2023-01-23,New
4415,Ravi,Das,Female,1977-01-16,customer4415@nexusretail.com,9839955634,Pune,Maharashtra,India,2022-07-30,Premium
4416,Neha,Das,Male,2004-03-26,customer4416@nexusretail.com,9730961932,Patna,Bihar,India,2022-04-17,Premium
4417,Arjun,Singh,Female,1976-12-10,customer4417@nexusretail.com,9307438285,Jaipur,Rajasthan,India,2024-08-25,Regular
4418,Aditya,Verma,Female,1973-12-14,customer4418@nexusretail.com,9367854115,Chennai,Tamil Nadu,India,2023-02-07,New
4419,Sneha,Pandey,Female,1978-10-13,customer4419@nexusretail.com,9167400710,Kochi,Kerala,India,2022-04-21,Regular
4420,Vikram,Sharma,Male,1983-10-14,customer4420@nexusretail.com,9111019532,Ahmedabad,Gujarat,India,2023-08-31,Regular
4421,Isha,Khan,Male,1972-02-17,customer4421@nexusretail.com,9895000643,Jaipur,Rajasthan,India,2025-06-16,Regular
4422,Neha,Das,Female,1999-10-09,customer4422@nexusretail.com,9443346851,Indore,Madhya Pradesh,India,2023-10-03,Regular
4423,Kavya,Malhotra,Male,2003-08-12,customer4423@nexusretail.com,9449541965,Bhubaneswar,Odisha,India,2023-09-18,Regular
4424,Arjun,Agarwal,Male,1996-10-22,customer4424@nexusretail.com,9205527908,Indore,Madhya Pradesh,India,2025-04-25,New
4425,Kavya,Das,Female,1985-04-22,customer4425@nexusretail.com,9159137825,Raipur,Chhattisgarh,India,2022-11-09,Regular
4426,Priya,Jain,Male,1971-01-11,customer4426@nexusretail.com,9212358004,Jaipur,Rajasthan,India,2024-05-08,Premium
4427,Sakshi,Mishra,Male,1970-10-10,customer4427@nexusretail.com,9909338691,Kolkata,West Bengal,India,2022-05-01,Premium
4428,Sakshi,Khan,Male,1999-10-17,customer4428@nexusretail.com,9243878846,Mumbai,Maharashtra,India,2023-05-28,Premium
4429,Arjun,Mishra,Male,1988-09-21,customer4429@nexusretail.com,9235233309,Indore,Madhya Pradesh,India,2024-10-28,New
4430,Dev,Verma,Female,1998-08-15,customer4430@nexusretail.com,9283072138,Guwahati,Assam,India,2024-04-03,Premium
4431,Pooja,Tiwari,Female,1976-07-20,customer4431@nexusretail.com,9668093326,Raipur,Chhattisgarh,India,2022-03-04,New
4432,Ayush,Tripathi,Male,2003-06-15,customer4432@nexusretail.com,9111942616,Guwahati,Assam,India,2022-01-08,Regular
4433,Meera,Gupta,Female,1992-01-31,customer4433@nexusretail.com,9916111825,Mumbai,Maharashtra,India,2022-09-23,New
4434,Riya,Jain,Male,2001-07-22,customer4434@nexusretail.com,9269544529,Patna,Bihar,India,2023-02-17,New
4435,Aarav,Sharma,Female,1995-01-26,customer4435@nexusretail.com,9761086303,Patna,Bihar,India,2023-11-27,Regular
4436,Sakshi,Singh,Male,1994-12-18,customer4436@nexusretail.com,9231100258,Bengaluru,Karnataka,India,2024-08-06,New
4437,Nisha,Yadav,Female,1985-01-05,customer4437@nexusretail.com,9870107397,Jaipur,Rajasthan,India,2023-01-17,New
4438,Sneha,Jain,Male,2001-09-10,customer4438@nexusretail.com,9778338775,Bhopal,Madhya Pradesh,India,2022-10-29,Premium
4439,Pooja,Sharma,Male,1982-12-03,customer4439@nexusretail.com,9130794826,Kolkata,West Bengal,India,2025-02-05,New
4440,Rohan,Tripathi,Female,2005-02-17,customer4440@nexusretail.com,9422590594,Delhi,Delhi,India,2024-01-05,Regular
4441,Ananya,Patel,Female,1971-11-14,customer4441@nexusretail.com,9125011506,Kolkata,West Bengal,India,2025-04-01,Regular
4442,Aditya,Jain,Female,1989-07-17,customer4442@nexusretail.com,9838531118,Bhopal,Madhya Pradesh,India,2024-03-14,Regular
4443,Karan,Sharma,Female,1984-10-08,customer4443@nexusretail.com,9480554652,Chandigarh,Chandigarh,India,2025-07-08,Regular
4444,Rahul,Gupta,Female,1993-10-24,customer4444@nexusretail.com,9648091959,Bhopal,Madhya Pradesh,India,2024-11-07,Regular
4445,Sakshi,Pandey,Female,1989-02-02,customer4445@nexusretail.com,9758571408,Kolkata,West Bengal,India,2025-11-28,Premium
4446,Vikram,Verma,Female,1999-07-25,customer4446@nexusretail.com,9547417978,Ahmedabad,Gujarat,India,2022-04-18,Premium
4447,Rahul,Pandey,Male,1973-12-15,customer4447@nexusretail.com,9958310961,Mumbai,Maharashtra,India,2022-07-20,Premium
4448,Karan,Khan,Male,1982-07-15,customer4448@nexusretail.com,9991965768,Kolkata,West Bengal,India,2024-09-14,Premium
4449,Ananya,Jain,Male,2003-10-23,customer4449@nexusretail.com,9760779310,Patna,Bihar,India,2025-03-28,New
4450,Karan,Khan,Male,1984-10-08,customer4450@nexusretail.com,9915966459,Delhi,Delhi,India,2022-09-06,Premium
4451,Sakshi,Tripathi,Female,2002-09-27,customer4451@nexusretail.com,9701423724,Bhopal,Madhya Pradesh,India,2023-05-19,New
4452,Ravi,Das,Female,1973-04-17,customer4452@nexusretail.com,9863750314,Chennai,Tamil Nadu,India,2025-04-21,New
4453,Ananya,Patel,Male,1986-03-23,customer4453@nexusretail.com,9430310347,Nagpur,Maharashtra,India,2023-04-23,Regular
4454,Rahul,Khan,Female,1974-03-04,customer4454@nexusretail.com,9609202863,Surat,Gujarat,India,2024-04-17,New
4455,Ayush,Sharma,Female,2002-09-09,customer4455@nexusretail.com,9235393023,Nagpur,Maharashtra,India,2023-03-29,Premium
4456,Sakshi,Mishra,Male,1994-12-20,customer4456@nexusretail.com,9648180525,Guwahati,Assam,India,2023-06-08,Premium
4457,Pooja,Tiwari,Female,2005-11-14,customer4457@nexusretail.com,9508019579,Bhopal,Madhya Pradesh,India,2023-11-11,Premium
4458,Dev,Singh,Male,1986-06-28,customer4458@nexusretail.com,9811276402,Nagpur,Maharashtra,India,2025-09-20,Premium
4459,Dev,Singh,Male,2002-02-27,customer4459@nexusretail.com,9101729162,Pune,Maharashtra,India,2025-01-03,New
4460,Simran,Gupta,Male,1986-10-03,customer4460@nexusretail.com,9144811985,Mumbai,Maharashtra,India,2023-03-06,Regular
4461,Simran,Khan,Female,1994-01-03,customer4461@nexusretail.com,9831764020,Hyderabad,Telangana,India,2023-09-03,Regular
4462,Aditi,Pandey,Female,1992-07-15,customer4462@nexusretail.com,9755854223,Bhubaneswar,Odisha,India,2022-02-07,Regular
4463,Ananya,Yadav,Male,1991-07-08,customer4463@nexusretail.com,9888197392,Indore,Madhya Pradesh,India,2023-07-05,Regular
4464,Meera,Yadav,Female,1985-01-06,customer4464@nexusretail.com,9185200790,Nagpur,Maharashtra,India,2022-10-28,New
4465,Neha,Jain,Male,1991-06-04,customer4465@nexusretail.com,9470025309,Ahmedabad,Gujarat,India,2023-10-23,Premium
4466,Ravi,Yadav,Male,1992-07-24,customer4466@nexusretail.com,9768568014,Raipur,Chhattisgarh,India,2025-12-04,Regular
4467,Ananya,Khan,Female,1973-11-26,customer4467@nexusretail.com,9169116768,Patna,Bihar,India,2025-11-05,Premium
4468,Ayush,Tripathi,Female,2000-09-05,customer4468@nexusretail.com,9560143854,Bhopal,Madhya Pradesh,India,2022-11-17,Regular
4469,Sneha,Agarwal,Male,2005-06-07,customer4469@nexusretail.com,9764451451,Chandigarh,Chandigarh,India,2025-06-17,Regular
4470,Kavya,Tripathi,Male,1982-01-12,customer4470@nexusretail.com,9536217455,Hyderabad,Telangana,India,2025-06-09,Regular
4471,Sneha,Verma,Female,1983-12-09,customer4471@nexusretail.com,9756461422,Kochi,Kerala,India,2022-08-17,Regular
4472,Isha,Khan,Female,1980-08-28,customer4472@nexusretail.com,9968596953,Raipur,Chhattisgarh,India,2022-01-17,New
4473,Meera,Gupta,Male,1972-09-26,customer4473@nexusretail.com,9525204529,Kochi,Kerala,India,2022-08-14,New
4474,Vivaan,Verma,Female,1999-04-04,customer4474@nexusretail.com,9266680994,Hyderabad,Telangana,India,2025-08-02,New
4475,Ananya,Singh,Female,2004-01-23,customer4475@nexusretail.com,9950274999,Mumbai,Maharashtra,India,2025-01-13,Premium
4476,Karan,Tripathi,Male,1991-07-07,customer4476@nexusretail.com,9540459436,Raipur,Chhattisgarh,India,2024-02-21,Premium
4477,Vivaan,Das,Female,1989-07-21,customer4477@nexusretail.com,9845346306,Bhopal,Madhya Pradesh,India,2025-09-03,New
4478,Aditya,Agarwal,Male,1982-04-26,customer4478@nexusretail.com,9952157889,Bhopal,Madhya Pradesh,India,2022-01-17,New
4479,Karan,Pandey,Male,1973-03-25,customer4479@nexusretail.com,9335335821,Chennai,Tamil Nadu,India,2023-11-15,Regular
4480,Sakshi,Gupta,Female,1987-12-15,customer4480@nexusretail.com,9212020126,Kochi,Kerala,India,2024-09-22,Regular
4481,Sneha,Tripathi,Female,1970-09-16,customer4481@nexusretail.com,9363118719,Bengaluru,Karnataka,India,2023-12-08,Premium
4482,Rahul,Pandey,Male,1997-08-04,customer4482@nexusretail.com,9620287754,Kolkata,West Bengal,India,2024-06-14,Regular
4483,Sakshi,Tiwari,Male,1992-03-28,customer4483@nexusretail.com,9151623165,Kolkata,West Bengal,India,2022-10-06,Premium
4484,Sneha,Malhotra,Female,2001-04-03,customer4484@nexusretail.com,9770069531,Ahmedabad,Gujarat,India,2023-09-05,Premium
4485,Aditya,Verma,Male,2001-11-16,customer4485@nexusretail.com,9981554550,Raipur,Chhattisgarh,India,2024-12-22,Regular
4486,Kavya,Patel,Female,2003-02-06,customer4486@nexusretail.com,9283301143,Mumbai,Maharashtra,India,2022-03-29,New
4487,Neha,Yadav,Male,1970-11-18,customer4487@nexusretail.com,9633786505,Ahmedabad,Gujarat,India,2025-10-11,Regular
4488,Sneha,Tiwari,Male,1974-01-03,customer4488@nexusretail.com,9514762151,Hyderabad,Telangana,India,2022-11-22,New
4489,Kavya,Tripathi,Female,1987-11-03,customer4489@nexusretail.com,9788641887,Ahmedabad,Gujarat,India,2024-09-05,Premium
4490,Ananya,Tripathi,Male,1989-12-31,customer4490@nexusretail.com,9754456710,Kolkata,West Bengal,India,2025-02-23,New
4491,Aditi,Tiwari,Male,1999-11-21,customer4491@nexusretail.com,9848362992,Hyderabad,Telangana,India,2025-02-26,Premium
4492,Arjun,Das,Male,1990-06-17,customer4492@nexusretail.com,9502271249,Bhopal,Madhya Pradesh,India,2024-09-16,Regular
4493,Aditya,Singh,Female,1983-05-30,customer4493@nexusretail.com,9951977033,Nagpur,Maharashtra,India,2022-07-16,Regular
4494,Nisha,Agarwal,Female,1979-03-30,customer4494@nexusretail.com,9207707312,Pune,Maharashtra,India,2025-10-08,Regular
4495,Ananya,Das,Male,1993-04-29,customer4495@nexusretail.com,9915994350,Indore,Madhya Pradesh,India,2025-10-10,New
4496,Simran,Agarwal,Female,1982-03-17,customer4496@nexusretail.com,9577752067,Hyderabad,Telangana,India,2024-06-20,Regular
4497,Neha,Mishra,Male,1991-08-06,customer4497@nexusretail.com,9488313090,Hyderabad,Telangana,India,2022-02-08,Regular
4498,Priya,Malhotra,Female,1999-02-05,customer4498@nexusretail.com,9325750827,Raipur,Chhattisgarh,India,2025-12-21,Premium
4499,Priya,Gupta,Female,1999-06-26,customer4499@nexusretail.com,9209359090,Bhubaneswar,Odisha,India,2024-10-05,Regular
4500,Kavya,Agarwal,Male,1976-04-26,customer4500@nexusretail.com,9991279188,Nagpur,Maharashtra,India,2022-01-06,Premium
4501,Ananya,Agarwal,Male,1991-11-03,customer4501@nexusretail.com,9845105527,Raipur,Chhattisgarh,India,2024-04-09,New
4502,Priya,Tiwari,Female,1979-06-11,customer4502@nexusretail.com,9737526006,Chandigarh,Chandigarh,India,2024-01-08,Regular
4503,Isha,Verma,Male,1974-12-04,customer4503@nexusretail.com,9457583830,Lucknow,Uttar Pradesh,India,2022-09-10,Premium
4504,Ananya,Patel,Male,2004-05-20,customer4504@nexusretail.com,9759880446,Patna,Bihar,India,2023-08-13,Regular
4505,Vikram,Jain,Female,2001-02-21,customer4505@nexusretail.com,9619429700,Jaipur,Rajasthan,India,2025-01-03,New
4506,Rohan,Yadav,Female,1992-06-13,customer4506@nexusretail.com,9530882786,Kochi,Kerala,India,2023-11-21,Regular
4507,Arjun,Gupta,Female,1999-01-28,customer4507@nexusretail.com,9623769109,Hyderabad,Telangana,India,2025-07-22,Regular
4508,Arjun,Mishra,Female,1999-02-06,customer4508@nexusretail.com,9602074165,Indore,Madhya Pradesh,India,2024-02-06,New
4509,Nisha,Jain,Male,1980-08-31,customer4509@nexusretail.com,9675962281,Hyderabad,Telangana,India,2022-10-24,Regular
4510,Neha,Yadav,Male,2004-10-10,customer4510@nexusretail.com,9905173975,Indore,Madhya Pradesh,India,2025-10-12,Premium
4511,Neha,Patel,Female,1991-11-19,customer4511@nexusretail.com,9638572919,Raipur,Chhattisgarh,India,2024-01-12,New
4512,Ayush,Mishra,Male,1976-12-20,customer4512@nexusretail.com,9930445270,Kolkata,West Bengal,India,2024-12-23,Regular
4513,Ayush,Jain,Male,1988-06-01,customer4513@nexusretail.com,9355911507,Chandigarh,Chandigarh,India,2022-12-10,New
4514,Sakshi,Malhotra,Female,1970-01-31,customer4514@nexusretail.com,9119588153,Chennai,Tamil Nadu,India,2023-09-08,Regular
4515,Arjun,Tripathi,Female,1998-06-03,customer4515@nexusretail.com,9373251640,Kolkata,West Bengal,India,2022-07-16,Premium
4516,Aditi,Jain,Female,2002-04-25,customer4516@nexusretail.com,9363664707,Nagpur,Maharashtra,India,2025-11-21,Regular
4517,Arjun,Khan,Female,1995-08-28,customer4517@nexusretail.com,9144818105,Kochi,Kerala,India,2023-11-28,Premium
4518,Ravi,Gupta,Female,1986-09-22,customer4518@nexusretail.com,9139813931,Guwahati,Assam,India,2024-04-04,New
4519,Isha,Sharma,Female,1974-07-10,customer4519@nexusretail.com,9183572632,Ahmedabad,Gujarat,India,2022-02-09,Regular
4520,Neha,Das,Male,2004-01-01,customer4520@nexusretail.com,9570652648,Delhi,Delhi,India,2022-08-03,Premium
4521,Vivaan,Mishra,Female,1995-10-11,customer4521@nexusretail.com,9624932198,Patna,Bihar,India,2022-03-10,Premium
4522,Kavya,Malhotra,Male,1993-09-24,customer4522@nexusretail.com,9436957418,Raipur,Chhattisgarh,India,2023-10-03,Premium
4523,Arjun,Mishra,Male,2003-08-11,customer4523@nexusretail.com,9720945818,Mumbai,Maharashtra,India,2024-01-18,New
4524,Dev,Khan,Female,1989-12-20,customer4524@nexusretail.com,9826768508,Nagpur,Maharashtra,India,2024-04-02,New
4525,Neha,Gupta,Female,1980-10-09,customer4525@nexusretail.com,9823494464,Bhubaneswar,Odisha,India,2024-01-24,Regular
4526,Ravi,Khan,Female,1972-01-16,customer4526@nexusretail.com,9162054679,Raipur,Chhattisgarh,India,2024-09-28,Regular
4527,Rahul,Singh,Male,1982-02-12,customer4527@nexusretail.com,9329384746,Indore,Madhya Pradesh,India,2022-06-24,New
4528,Neha,Tiwari,Male,1997-06-16,customer4528@nexusretail.com,9179897839,Chandigarh,Chandigarh,India,2022-01-15,Regular
4529,Karan,Sharma,Female,1983-11-26,customer4529@nexusretail.com,9628816666,Raipur,Chhattisgarh,India,2022-12-04,Premium
4530,Priya,Das,Female,1988-03-05,customer4530@nexusretail.com,9341609039,Surat,Gujarat,India,2025-10-09,Regular
4531,Aditi,Malhotra,Female,1989-10-23,customer4531@nexusretail.com,9845718080,Nagpur,Maharashtra,India,2022-05-09,Regular
4532,Simran,Sharma,Male,1999-10-18,customer4532@nexusretail.com,9589923634,Ahmedabad,Gujarat,India,2022-04-16,Premium
4533,Sakshi,Gupta,Female,1986-05-13,customer4533@nexusretail.com,9973767263,Kochi,Kerala,India,2025-02-22,New
4534,Pooja,Tiwari,Male,1985-05-16,customer4534@nexusretail.com,9818750379,Delhi,Delhi,India,2023-01-07,Regular
4535,Vikram,Pandey,Female,2001-09-27,customer4535@nexusretail.com,9251924223,Guwahati,Assam,India,2022-05-20,Premium
4536,Shreya,Khan,Female,1996-03-01,customer4536@nexusretail.com,9194983900,Kolkata,West Bengal,India,2022-08-01,New
4537,Dev,Singh,Male,1973-05-22,customer4537@nexusretail.com,9772831310,Ahmedabad,Gujarat,India,2023-06-25,Premium
4538,Rohan,Yadav,Female,1973-09-15,customer4538@nexusretail.com,9728762664,Pune,Maharashtra,India,2022-08-10,Regular
4539,Ayush,Khan,Male,1984-12-11,customer4539@nexusretail.com,9428708841,Nagpur,Maharashtra,India,2025-06-21,Regular
4540,Shreya,Agarwal,Female,1981-11-06,customer4540@nexusretail.com,9775507622,Hyderabad,Telangana,India,2025-07-12,Regular
4541,Pooja,Pandey,Male,1978-02-11,customer4541@nexusretail.com,9837060198,Kochi,Kerala,India,2024-02-07,Regular
4542,Ananya,Tripathi,Male,1993-05-12,customer4542@nexusretail.com,9956086411,Jaipur,Rajasthan,India,2022-07-19,Premium
4543,Riya,Jain,Male,1979-08-05,customer4543@nexusretail.com,9583340005,Hyderabad,Telangana,India,2024-02-22,New
4544,Simran,Sharma,Male,1972-08-07,customer4544@nexusretail.com,9693367852,Hyderabad,Telangana,India,2023-02-27,Premium
4545,Ayush,Khan,Male,1989-12-10,customer4545@nexusretail.com,9650819937,Chandigarh,Chandigarh,India,2024-05-28,Regular
4546,Shreya,Verma,Female,1992-04-12,customer4546@nexusretail.com,9379356251,Indore,Madhya Pradesh,India,2022-06-14,Regular
4547,Dev,Singh,Male,1973-05-05,customer4547@nexusretail.com,9810683780,Pune,Maharashtra,India,2023-06-19,Premium
4548,Vikram,Gupta,Female,1981-12-22,customer4548@nexusretail.com,9204631774,Surat,Gujarat,India,2022-05-03,New
4549,Rohan,Patel,Male,1987-06-17,customer4549@nexusretail.com,9310018609,Pune,Maharashtra,India,2022-01-24,New
4550,Simran,Patel,Female,1991-01-10,customer4550@nexusretail.com,9149617477,Kolkata,West Bengal,India,2024-09-15,Premium
4551,Meera,Sharma,Female,1989-07-15,customer4551@nexusretail.com,9683539043,Bhubaneswar,Odisha,India,2022-08-11,New
4552,Shreya,Patel,Male,2003-03-20,customer4552@nexusretail.com,9500695256,Kolkata,West Bengal,India,2025-05-21,New
4553,Aditi,Mishra,Male,1998-07-21,customer4553@nexusretail.com,9299223964,Guwahati,Assam,India,2024-05-02,New
4554,Aditi,Singh,Female,1994-06-23,customer4554@nexusretail.com,9654207053,Lucknow,Uttar Pradesh,India,2024-12-08,Regular
4555,Riya,Sharma,Male,1992-06-22,customer4555@nexusretail.com,9973942528,Chennai,Tamil Nadu,India,2024-03-09,Premium
4556,Vikram,Sharma,Male,1987-05-14,customer4556@nexusretail.com,9802593652,Surat,Gujarat,India,2023-09-02,Regular
4557,Pooja,Tripathi,Female,1990-12-17,customer4557@nexusretail.com,9217239993,Raipur,Chhattisgarh,India,2023-09-04,Premium
4558,Nisha,Verma,Male,1984-06-26,customer4558@nexusretail.com,9908239296,Kolkata,West Bengal,India,2025-11-03,New
4559,Nisha,Jain,Female,2005-03-13,customer4559@nexusretail.com,9954789410,Delhi,Delhi,India,2023-05-28,Premium
4560,Vivaan,Das,Male,1980-04-17,customer4560@nexusretail.com,9240325588,Guwahati,Assam,India,2023-09-04,Regular
4561,Dev,Verma,Female,2000-08-15,customer4561@nexusretail.com,9232481302,Raipur,Chhattisgarh,India,2022-04-19,Premium
4562,Aditya,Malhotra,Male,1978-06-05,customer4562@nexusretail.com,9685005875,Kochi,Kerala,India,2024-03-24,New
4563,Meera,Mishra,Male,1990-09-28,customer4563@nexusretail.com,9288067527,Patna,Bihar,India,2023-07-22,New
4564,Sneha,Pandey,Male,1996-11-03,customer4564@nexusretail.com,9784635297,Surat,Gujarat,India,2023-05-25,Regular
4565,Sakshi,Singh,Male,1988-01-05,customer4565@nexusretail.com,9250963468,Hyderabad,Telangana,India,2022-01-08,New
4566,Arjun,Mishra,Male,1994-09-09,customer4566@nexusretail.com,9647655647,Nagpur,Maharashtra,India,2025-12-20,Regular
4567,Neha,Agarwal,Male,1976-05-08,customer4567@nexusretail.com,9349006114,Bengaluru,Karnataka,India,2025-05-20,New
4568,Shreya,Yadav,Male,2003-11-30,customer4568@nexusretail.com,9988581582,Indore,Madhya Pradesh,India,2024-10-28,Regular
4569,Karan,Jain,Male,1970-03-11,customer4569@nexusretail.com,9488788775,Raipur,Chhattisgarh,India,2024-04-16,Regular
4570,Vikram,Pandey,Male,1991-07-14,customer4570@nexusretail.com,9463001974,Hyderabad,Telangana,India,2023-09-30,Regular
4571,Pooja,Das,Female,1975-06-24,customer4571@nexusretail.com,9274938712,Ahmedabad,Gujarat,India,2022-02-23,Premium
4572,Aditya,Tripathi,Male,1976-10-02,customer4572@nexusretail.com,9362576565,Lucknow,Uttar Pradesh,India,2025-01-17,New
4573,Aditya,Das,Female,1993-01-08,customer4573@nexusretail.com,9725891293,Hyderabad,Telangana,India,2025-07-24,Premium
4574,Aditi,Das,Male,1979-11-23,customer4574@nexusretail.com,9967611451,Nagpur,Maharashtra,India,2023-11-26,Premium
4575,Isha,Verma,Female,1973-08-27,customer4575@nexusretail.com,9850823495,Guwahati,Assam,India,2024-09-22,New
4576,Karan,Sharma,Female,1992-06-11,customer4576@nexusretail.com,9161186030,Kochi,Kerala,India,2024-07-14,Premium
4577,Priya,Verma,Female,2001-05-04,customer4577@nexusretail.com,9105167612,Mumbai,Maharashtra,India,2024-02-22,Regular
4578,Aditya,Mishra,Male,2004-02-16,customer4578@nexusretail.com,9777742353,Bengaluru,Karnataka,India,2025-07-23,Premium
4579,Meera,Yadav,Male,1990-02-08,customer4579@nexusretail.com,9699808902,Ahmedabad,Gujarat,India,2024-02-28,Regular
4580,Arjun,Agarwal,Female,2004-04-08,customer4580@nexusretail.com,9591242358,Indore,Madhya Pradesh,India,2024-04-06,Regular
4581,Dev,Mishra,Male,1987-05-25,customer4581@nexusretail.com,9340991350,Lucknow,Uttar Pradesh,India,2023-07-28,Regular
4582,Sneha,Jain,Female,2000-05-03,customer4582@nexusretail.com,9817577834,Nagpur,Maharashtra,India,2025-07-24,New
4583,Aditya,Jain,Male,1972-01-01,customer4583@nexusretail.com,9342449056,Guwahati,Assam,India,2023-04-12,New
4584,Ananya,Das,Female,1984-12-14,customer4584@nexusretail.com,9383497061,Bhubaneswar,Odisha,India,2024-10-20,Regular
4585,Arjun,Agarwal,Female,1994-05-08,customer4585@nexusretail.com,9672657956,Delhi,Delhi,India,2023-07-30,New
4586,Meera,Tripathi,Male,1975-04-03,customer4586@nexusretail.com,9199567689,Patna,Bihar,India,2025-01-13,Regular
4587,Pooja,Sharma,Female,1977-04-11,customer4587@nexusretail.com,9155259447,Hyderabad,Telangana,India,2024-09-17,Regular
4588,Nisha,Agarwal,Female,1996-01-03,customer4588@nexusretail.com,9961942251,Nagpur,Maharashtra,India,2023-09-05,Regular
4589,Kavya,Tiwari,Male,1974-10-28,customer4589@nexusretail.com,9619816461,Chandigarh,Chandigarh,India,2022-04-15,Premium
4590,Aditi,Mishra,Female,1986-03-29,customer4590@nexusretail.com,9823284212,Chennai,Tamil Nadu,India,2023-08-17,Premium
4591,Neha,Mishra,Female,1976-09-21,customer4591@nexusretail.com,9706958746,Hyderabad,Telangana,India,2024-11-14,Regular
4592,Rahul,Singh,Male,1983-04-13,customer4592@nexusretail.com,9462767277,Kolkata,West Bengal,India,2024-11-04,Regular
4593,Dev,Sharma,Male,1997-04-24,customer4593@nexusretail.com,9376833320,Ahmedabad,Gujarat,India,2024-11-05,Premium
4594,Pooja,Khan,Female,1970-07-06,customer4594@nexusretail.com,9506901009,Kochi,Kerala,India,2024-06-07,Premium
4595,Meera,Malhotra,Male,1999-02-26,customer4595@nexusretail.com,9172670133,Raipur,Chhattisgarh,India,2024-04-15,New
